case,expert_ranking,proxy,student_index,spearman,kendall,n_items
Expert_A,1-2-3-4-5-8-7-6,log_time_function,1,0.04761904761904763,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,2,0.38095238095238104,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,3,0.11904761904761905,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,4,0.1547619047619048,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,5,0.523809523809524,0.42857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,6,-0.03571428571428572,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,7,0.38095238095238104,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,8,0.9047619047619048,0.7857142857142856,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,9,-0.17857142857142858,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,10,-0.261904761904762,-0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,11,-0.04761904761904763,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,12,0.14285714285714288,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,13,0.14285714285714288,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,14,0.523809523809524,0.42857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,15,0.5357142857142858,0.3928571428571428,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,16,0.0,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,17,-0.11904761904761905,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,18,-0.6428571428571429,-0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,19,-0.2380952380952381,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,20,0.14285714285714288,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,21,0.11904761904761905,0.0,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,22,-0.07142857142857144,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,23,-0.2380952380952381,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,24,0.5476190476190477,0.42857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,25,0.0,0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,26,-0.4285714285714286,-0.3214285714285714,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,27,0.4761904761904762,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,28,0.4285714285714286,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,29,0.03571428571428572,0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,30,-0.4047619047619048,-0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,31,0.29761904761904767,0.25,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,32,-0.261904761904762,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,33,0.2142857142857143,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,34,-0.261904761904762,-0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,35,-0.4761904761904762,-0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,36,-0.10714285714285715,-0.03571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,37,-0.21428571428571436,-0.10714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,38,0.2142857142857143,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,39,0.30952380952380953,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,40,0.19047619047619052,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,41,0.4047619047619048,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,42,-0.04761904761904763,-0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_function,43,0.7619047619047621,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,0,0.6190476190476191,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,1,0.3571428571428572,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,2,0.09523809523809526,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,3,0.4285714285714286,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,4,0.6428571428571429,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,5,0.6428571428571429,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,6,0.28571428571428575,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,7,0.523809523809524,0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,8,0.0,0.07142857142857142,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,9,0.6190476190476191,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,10,0.7142857142857144,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,11,0.28571428571428575,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,12,0.4285714285714286,0.2857142857142857,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,13,0.4047619047619048,0.3571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,14,0.6309523809523809,0.5357142857142856,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,15,0.2380952380952381,0.21428571428571427,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,16,-0.2142857142857143,-0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,17,0.30952380952380953,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,18,0.5714285714285715,0.42857142857142855,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,19,0.8095238095238096,0.6428571428571428,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,20,0.19047619047619052,0.14285714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,21,0.7619047619047621,0.5714285714285714,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,22,0.5714285714285715,0.4999999999999999,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,23,0.8571428571428573,0.6785714285714285,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,24,0.9285714285714287,0.8571428571428571,8
Expert_A,1-2-3-4-5-8-7-6,log_time_output,25,-0.22619047619047625,-0.3214285714285714,8
