case,expert_ranking,proxy,aggregation,spearman_mean,spearman_std,kendall_mean,kendall_std,n
strict,2-5-7-6,log_time_syntaxBL,per_student,-0.16216216216216217,0.5100881489011277,-0.13963963963963968,0.41284465720322894,37
strict,2-5-7-6,log_time_syntaxBL,avg,-0.39999999999999997,0.0,-0.3333333333333334,0.0,4
strict,2-5-7-6,log_time_syntaxBL,median,-0.6,0.19999999999999998,-0.5000000000000001,0.1666666666666667,4
strict,2-5-7-6,log_time_scaleSM,per_student,-0.013513513513513523,0.5423483283618051,1.050210969240013e-17,0.45354790894204966,37
strict,2-5-7-6,log_time_scaleSM,avg,-0.6000000000000001,0.0,-0.3333333333333334,0.0,4
strict,2-5-7-6,log_time_scaleSM,median,0,0,0,0,4
strict,2-5-7-6,log_time_scaleST,per_student,-0.08378378378378375,0.4863062729272425,-0.0855855855855856,0.4112195690460254,37
strict,2-5-7-6,log_time_scaleST,avg,-0.6000000000000001,0.0,-0.3333333333333334,0.0,4
strict,2-5-7-6,log_time_scaleST,median,-0.19999999999999998,0.43204937989385733,-0.1666666666666667,0.31914236925211276,4
strict,2-5-7-6,time_correct_function,per_student,-0.0034482758620689646,0.6338077368765812,-0.022988505747126416,0.5391282482555667,29
strict,2-5-7-6,time_correct_function,avg,0.19999999999999998,0.0,0.0,0.0,4
strict,2-5-7-6,time_correct_function,median,0.39999999999999997,0.0,0.3333333333333334,0.0,4
strict,2-5-7-6,time_correct_output,per_student,0.28928571428571426,0.6852211768651708,0.23809523809523814,0.659828879073858,28
strict,2-5-7-6,time_correct_output,avg,1.0,0.0,1.0,0.0,4
strict,2-5-7-6,time_correct_output,median,0.7999999999999999,0.0,0.6666666666666669,0.0,4
strict,2-5-7-6,time_correct_syntaxBL,per_student,-0.3121212121212121,0.6390132429782351,-0.2878787878787879,0.5907148087763009,33
strict,2-5-7-6,time_correct_syntaxBL,avg,0.19999999999999998,0.0,0.0,0.0,4
strict,2-5-7-6,time_correct_syntaxBL,median,-0.7999999999999999,0.0,-0.6666666666666669,0.0,4
strict,2-5-7-6,log_time_correct_function,per_student,-0.0034482758620689646,0.6338077368765812,-0.022988505747126416,0.5391282482555667,29
strict,2-5-7-6,log_time_correct_function,avg,0.19999999999999998,0.0,0.0,0.0,4
strict,2-5-7-6,log_time_correct_function,median,0.39999999999999997,0.0,0.3333333333333334,0.0,4
strict,2-5-7-6,log_time_correct_output,per_student,0.28928571428571426,0.6852211768651708,0.23809523809523814,0.659828879073858,28
strict,2-5-7-6,log_time_correct_output,avg,1.0,0.0,1.0,0.0,4
strict,2-5-7-6,log_time_correct_output,median,0.7999999999999999,0.0,0.6666666666666669,0.0,4
strict,2-5-7-6,log_time_correct_syntaxBL,per_student,-0.3121212121212121,0.6390132429782351,-0.2878787878787879,0.5907148087763009,33
strict,2-5-7-6,log_time_correct_syntaxBL,avg,-0.39999999999999997,0.0,-0.3333333333333334,0.0,4
strict,2-5-7-6,log_time_correct_syntaxBL,median,-0.7999999999999999,0.0,-0.6666666666666669,0.0,4
strict,2-5-7-6,acc_function,per_student,0.005405405405405399,0.5867666537191147,-0.009009009009009005,0.49615026353204933,37
strict,2-5-7-6,acc_function,avg,0.19999999999999998,0.0,0.0,0.0,4
