case,expert_ranking,proxy,aggregation,spearman_mean_Uni1,spearman_std_Uni1,kendall_mean_Uni1,kendall_std_Uni1,n_Uni1,spearman_mean_Uni2,spearman_std_Uni2,kendall_mean_Uni2,kendall_std_Uni2,n_Uni2,delta_spearman,abs_delta_spearman
strict,2-4-7-6,acc_syntaxBL,avg,-0.4,0.282842712,-0.333333333,0.23570226,4,-0.6,0.2,-0.5,0.166666667,4,0.2,0.2
strict,2-4-7-6,acc_syntaxBL,median,0,0,0,0,4,0,0,0,0,4,0,0
strict,2-4-7-6,scaleSM,per_student,0.310810811,0.347799091,0.234234234,0.293726854,37,0.371428571,0.345229885,0.285714286,0.317658668,7,-0.060617761,0.060617761
strict,2-4-7-6,scaleSM,avg,0.3,0.1,0.166666667,0.166666667,4,0.4,0,0.333333333,0,4,-0.1,0.1
strict,2-4-7-6,scaleSM,median,0.3,0.1,0.166666667,0.166666667,4,0,0.316227766,0,0.23570226,4,0.3,0.3
strict,2-4-7-6,scaleST,per_student,0.372972973,0.395685275,0.297297297,0.359627633,37,0.071428571,0.197948664,0.047619048,0.116642369,7,0.301544402,0.301544402
strict,2-4-7-6,scaleST,avg,0.4,0,0.333333333,0,4,0.2,0,0,0,4,0.2,0.2
strict,2-4-7-6,scaleST,median,0.6,0.282842712,0.5,0.319142369,4,0,0.316227766,0,0.23570226,4,0.6,0.6
strict,2-5-7-6,readTime,per_student,0.205405405,0.527075535,0.153153153,0.47675451,37,0.371428571,0.517450579,0.333333333,0.43643578,7,-0.166023166,0.166023166
strict,2-5-7-6,readTime,avg,0.8,0,0.666666667,0,4,0.4,0,0.333333333,0,4,0.4,0.4
strict,2-5-7-6,readTime,median,0.4,0,0.333333333,0,4,0,0,0,0,4,0.4,0.4
strict,2-5-7-6,log_readTime,per_student,0.105405405,0.629863111,0.076576577,0.551539743,37,0.371428571,0.517450579,0.333333333,0.43643578,7,-0.266023166,0.266023166
strict,2-5-7-6,log_readTime,avg,0.8,0,0.666666667,0,4,0.4,0,0.333333333,0,4,0.4,0.4
strict,2-5-7-6,log_readTime,median,0.4,0,0.333333333,0,4,0,0,0,0,4,0.4,0.4
strict,2-5-7-6,time_function,per_student,0.054054054,0.545544407,0.031531532,0.45822126,37,0.371428571,0.56999821,0.333333333,0.503952631,7,-0.317374517,0.317374517
strict,2-5-7-6,time_function,avg,0.4,0,0.333333333,0,4,1,0,1,0,4,-0.6,0.6
strict,2-5-7-6,time_function,median,1,0,1,0,4,0.8,0,0.666666667,0,4,0.2,0.2
strict,2-5-7-6,time_output,per_student,0.486486486,0.520998087,0.414414414,0.467601415,37,0.628571429,0.296234876,0.523809524,0.338396914,7,-0.142084942,0.142084942
strict,2-5-7-6,time_output,avg,1,0,1,0,4,1,0,1,0,4,0,0
strict,2-5-7-6,time_output,median,1,0,1,0,4,1,0,1,0,4,0,0
strict,2-5-7-6,time_syntaxBL,per_student,-0.162162162,0.510088149,-0.13963964,0.412844657,37,-0.528571429,0.341066754,-0.404761905,0.279698574,7,0.366409266,0.366409266
strict,2-5-7-6,time_syntaxBL,avg,-0.8,0,-0.666666667,0,4,-0.8,0,-0.666666667,0,4,0,0
strict,2-5-7-6,time_syntaxBL,median,-0.6,0.2,-0.5,0.166666667,4,-0.8,0,-0.666666667,0,4,0.2,0.2
strict,2-5-7-6,time_scaleSM,per_student,-0.013513514,0.542348328,1.05E-17,0.453547909,37,0.057142857,0.536808407,0.071428571,0.416496564,7,-0.070656371,0.070656371
strict,2-5-7-6,time_scaleSM,avg,-0.8,0,-0.666666667,0,4,0.4,0,0.333333333,0,4,-1.2,1.2
strict,2-5-7-6,time_scaleSM,median,0,0,0,0,4,0.6,0.2,0.5,0.166666667,4,-0.6,0.6
strict,2-5-7-6,time_scaleST,per_student,-0.083783784,0.486306273,-0.085585586,0.411219569,37,0.314285714,0.164130361,0.19047619,0.106479427,7,-0.398069498,0.398069498
strict,2-5-7-6,time_scaleST,avg,-0.6,0,-0.333333333,0,4,0.4,0,0.333333333,0,4,-1,1
strict,2-5-7-6,time_scaleST,median,-0.2,0.43204938,-0.166666667,0.319142369,4,0.2,0,0,0,4,-0.4,0.4
strict,2-5-7-6,log_time_function,per_student,0.054054054,0.545544407,0.031531532,0.45822126,37,0.371428571,0.56999821,0.333333333,0.503952631,7,-0.317374517,0.317374517
strict,2-5-7-6,log_time_function,avg,0.2,0,0,0,4,1,0,1,0,4,-0.8,0.8
strict,2-5-7-6,log_time_function,median,1,0,1,0,4,0.8,0,0.666666667,0,4,0.2,0.2
strict,2-5-7-6,log_time_output,per_student,0.486486486,0.520998087,0.414414414,0.467601415,37,0.628571429,0.296234876,0.523809524,0.338396914,7,-0.142084942,0.142084942
strict,2-5-7-6,log_time_output,avg,1,0,1,0,4,1,0,1,0,4,0,0
strict,2-5-7-6,log_time_output,median,1,0,1,0,4,1,0,1,0,4,0,0
strict,2-5-7-6,log_time_syntaxBL,per_student,-0.162162162,0.510088149,-0.13963964,0.412844657,37,-0.528571429,0.341066754,-0.404761905,0.279698574,7,0.366409266,0.366409266
strict,2-5-7-6,log_time_syntaxBL,avg,-0.4,0,-0.333333333,0,4,-0.8,0,-0.666666667,0,4,0.4,0.4
strict,2-5-7-6,log_time_syntaxBL,median,-0.6,0.2,-0.5,0.166666667,4,-0.8,0,-0.666666667,0,4,0.2,0.2
strict,2-5-7-6,log_time_scaleSM,per_student,-0.013513514,0.542348328,1.05E-17,0.453547909,37,0.057142857,0.536808407,0.071428571,0.416496564,7,-0.070656371,0.070656371
strict,2-5-7-6,log_time_scaleSM,avg,-0.6,0,-0.333333333,0,4,0.4,0,0.333333333,0,4,-1,1
strict,2-5-7-6,log_time_scaleSM,median,0,0,0,0,4,0.6,0.2,0.5,0.166666667,4,-0.6,0.6
strict,2-5-7-6,log_time_scaleST,per_student,-0.083783784,0.486306273,-0.085585586,0.411219569,37,0.314285714,0.164130361,0.19047619,0.106479427,7,-0.398069498,0.398069498
strict,2-5-7-6,log_time_scaleST,avg,-0.6,0,-0.333333333,0,4,0.2,0,0,0,4,-0.8,0.8
strict,2-5-7-6,log_time_scaleST,median,-0.2,0.43204938,-0.166666667,0.319142369,4,0.2,0,0,0,4,-0.4,0.4
strict,2-5-7-6,time_correct_function,per_student,-0.003448276,0.633807737,-0.022988506,0.539128248,29,0.3,0.694879229,0.30952381,0.669212825,7,-0.303448276,0.303448276
strict,2-5-7-6,time_correct_function,avg,0.2,0,0,0,4,0.8,0,0.666666667,0,4,-0.6,0.6
strict,2-5-7-6,time_correct_function,median,0.4,0,0.333333333,0,4,0.9,0.1,0.833333333,0.166666667,4,-0.5,0.5
strict,2-5-7-6,time_correct_output,per_student,0.289285714,0.685221177,0.238095238,0.659828879,28,0.716666667,0.226691175,0.611111111,0.299175823,6,-0.427380952,0.427380952
strict,2-5-7-6,time_correct_output,avg,1,0,1,0,4,1,0,1,0,4,0,0
strict,2-5-7-6,time_correct_output,median,0.8,0,0.666666667,0,4,1,0,1,0,4,-0.2,0.2
strict,2-5-7-6,time_correct_syntaxBL,per_student,-0.312121212,0.639013243,-0.287878788,0.590714809,33,-0.678571429,0.316066384,-0.571428571,0.343385836,7,0.366450216,0.366450216
strict,2-5-7-6,time_correct_syntaxBL,avg,0.2,0,0,0,4,-0.6,0,-0.333333333,0,4,0.8,0.8
strict,2-5-7-6,time_correct_syntaxBL,median,-0.8,0,-0.666666667,0,4,-0.7,0.1,-0.5,0.166666667,4,-0.1,0.1
strict,2-5-7-6,log_time_correct_function,per_student,-0.003448276,0.633807737,-0.022988506,0.539128248,29,0.3,0.694879229,0.30952381,0.669212825,7,-0.303448276,0.303448276
strict,2-5-7-6,log_time_correct_function,avg,0.2,0,0,0,4,0.8,0,0.666666667,0,4,-0.6,0.6
strict,2-5-7-6,log_time_correct_function,median,0.4,0,0.333333333,0,4,0.9,0.1,0.833333333,0.166666667,4,-0.5,0.5
strict,2-5-7-6,log_time_correct_output,per_student,0.289285714,0.685221177,0.238095238,0.659828879,28,0.716666667,0.226691175,0.611111111,0.299175823,6,-0.427380952,0.427380952
strict,2-5-7-6,log_time_correct_output,avg,1,0,1,0,4,1,0,1,0,4,0,0
strict,2-5-7-6,log_time_correct_output,median,0.8,0,0.666666667,0,4,1,0,1,0,4,-0.2,0.2
strict,2-5-7-6,log_time_correct_syntaxBL,per_student,-0.312121212,0.639013243,-0.287878788,0.590714809,33,-0.678571429,0.316066384,-0.571428571,0.343385836,7,0.366450216,0.366450216
strict,2-5-7-6,log_time_correct_syntaxBL,avg,-0.4,0,-0.333333333,0,4,-0.6,0,-0.333333333,0,4,0.2,0.2
strict,2-5-7-6,log_time_correct_syntaxBL,median,-0.8,0,-0.666666667,0,4,-0.7,0.1,-0.5,0.166666667,4,-0.1,0.1
strict,2-5-7-6,acc_function,per_student,0.005405405,0.586766654,-0.009009009,0.496150264,37,-0.342857143,0.515078754,-0.333333333,0.43643578,7,0.348262548,0.348262548
strict,2-5-7-6,acc_function,avg,0.2,0,0,0,4,-0.4,0,-0.333333333,0,4,0.6,0.6
strict,2-5-7-6,acc_function,median,-0.2,0.43204938,-0.166666667,0.319142369,4,-0.8,0.141421356,-0.666666667,0.23570226,4,0.6,0.6
strict,2-5-7-6,acc_output,per_student,0.335135135,0.345015641,0.279279279,0.287513034,37,0.314285714,0.279941685,0.261904762,0.233284737,7,0.020849421,0.020849421
strict,2-5-7-6,acc_output,avg,0.8,0,0.666666667,0,4,0.3,0.1,0.166666667,0.166666667,4,0.5,0.5
strict,2-5-7-6,acc_output,median,0.6,0.282842712,0.5,0.319142369,4,0.6,0.282842712,0.5,0.319142369,4,0,0
strict,2-5-7-6,acc_syntaxBL,per_student,-0.162162162,0.300766005,-0.135135135,0.250638338,37,-0.2,0.302371578,-0.166666667,0.251976315,7,0.037837838,0.037837838
strict,2-5-7-6,acc_syntaxBL,avg,-0.6,0.2,-0.5,0.166666667,4,-0.6,0.2,-0.5,0.166666667,4,0,0
strict,2-5-7-6,acc_syntaxBL,median,0,0,0,0,4,0,0,0,0,4,0,0
strict,2-5-7-6,scaleSM,per_student,0.291891892,0.40893955,0.238738739,0.332296903,37,0.3,0.27774603,0.238095238,0.249716392,7,-0.008108108,0.008108108
strict,2-5-7-6,scaleSM,avg,0.4,0,0.333333333,0,4,0.4,0,0.333333333,0,4,0,0
strict,2-5-7-6,scaleSM,median,0.3,0.1,0.166666667,0.166666667,4,-0.2,0.43204938,-0.166666667,0.319142369,4,0.5,0.5
strict,2-5-7-6,scaleST,per_student,0.327027027,0.37893781,0.256756757,0.323259011,37,-0.042857143,0.271804251,-0.047619048,0.212958855,7,0.36988417,0.36988417
strict,2-5-7-6,scaleST,avg,0.4,0,0.333333333,0,4,0.2,0,0,0,4,0.2,0.2
strict,2-5-7-6,scaleST,median,0.6,0.2,0.5,0.166666667,4,-0.2,0.43204938,-0.166666667,0.319142369,4,0.8,0.8
unanimous_up_to_ties,1-2-4-7-6,readTime,per_student,0.4,0.422988084,0.324324324,0.390706502,37,0.65,0.289087233,0.585714286,0.304389654,7,-0.25,0.25
unanimous_up_to_ties,1-2-4-7-6,readTime,avg,0.9,0,0.8,0,5,0.6,0,0.4,0,5,0.3,0.3
unanimous_up_to_ties,1-2-4-7-6,readTime,median,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-6,log_readTime,per_student,0.281081081,0.551576531,0.247747748,0.461004292,37,0.65,0.289087233,0.585714286,0.304389654,7,-0.368918919,0.368918919
unanimous_up_to_ties,1-2-4-7-6,log_readTime,avg,0.9,0,0.8,0,5,0.6,0,0.4,0,5,0.3,0.3
unanimous_up_to_ties,1-2-4-7-6,log_readTime,median,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-6,time_function,per_student,0.072972973,0.521768639,0.064864865,0.441261224,37,0.242857143,0.453107186,0.228571429,0.345229885,7,-0.16988417,0.16988417
unanimous_up_to_ties,1-2-4-7-6,time_function,avg,0.7,0,0.6,0,5,0.9,0,0.8,0,5,-0.2,0.2
unanimous_up_to_ties,1-2-4-7-6,time_function,median,0.9,0,0.8,0,5,0.5,0,0.2,0,5,0.4,0.4
unanimous_up_to_ties,1-2-4-7-6,time_output,per_student,0.514864865,0.381473825,0.421621622,0.352700114,37,0.814285714,0.132864823,0.714285714,0.135526185,7,-0.299420849,0.299420849
unanimous_up_to_ties,1-2-4-7-6,time_output,avg,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-6,time_output,median,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-6,time_syntaxBL,per_student,0.064864865,0.471321441,0.045945946,0.392906422,37,0.142857143,0.306394437,0.071428571,0.271052371,7,-0.077992278,0.077992278
unanimous_up_to_ties,1-2-4-7-6,time_syntaxBL,avg,0.1,0,0,0,5,0,0,-0.2,0,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-6,time_syntaxBL,median,0.2,0.141421356,0.1,0.191485422,5,-0.2,0.2,-0.3,0.1,5,0.4,0.4
unanimous_up_to_ties,1-2-4-7-6,time_scaleSM,per_student,0.113513514,0.467692531,0.094594595,0.391080241,37,0.342857143,0.216182085,0.271428571,0.182946407,7,-0.229343629,0.229343629
unanimous_up_to_ties,1-2-4-7-6,time_scaleSM,avg,0.3,0,0.2,0,5,0.3,0,0.2,0,5,0,0
unanimous_up_to_ties,1-2-4-7-6,time_scaleSM,median,0.5,0.238047614,0.4,0.21602469,5,0.8,0.1,0.7,0.1,5,-0.3,0.3
unanimous_up_to_ties,1-2-4-7-6,time_scaleST,per_student,0.085135135,0.412452268,0.054054054,0.341376066,37,0.364285714,0.387034777,0.314285714,0.318157964,7,-0.279150579,0.279150579
unanimous_up_to_ties,1-2-4-7-6,time_scaleST,avg,-0.6,0,-0.4,0,5,0.7,0,0.6,0,5,-1.3,1.3
unanimous_up_to_ties,1-2-4-7-6,time_scaleST,median,0,0,0,0,5,0.2,0.1,0.1,0.1,5,-0.2,0.2
unanimous_up_to_ties,1-2-4-7-6,log_time_function,per_student,0.072972973,0.521768639,0.064864865,0.441261224,37,0.242857143,0.453107186,0.228571429,0.345229885,7,-0.16988417,0.16988417
unanimous_up_to_ties,1-2-4-7-6,log_time_function,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-6,log_time_function,median,0.9,0,0.8,0,5,0.5,0,0.2,0,5,0.4,0.4
unanimous_up_to_ties,1-2-4-7-6,log_time_output,per_student,0.514864865,0.381473825,0.421621622,0.352700114,37,0.814285714,0.132864823,0.714285714,0.135526185,7,-0.299420849,0.299420849
unanimous_up_to_ties,1-2-4-7-6,log_time_output,avg,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-6,log_time_output,median,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-6,log_time_syntaxBL,per_student,0.064864865,0.471321441,0.045945946,0.392906422,37,0.142857143,0.306394437,0.071428571,0.271052371,7,-0.077992278,0.077992278
unanimous_up_to_ties,1-2-4-7-6,log_time_syntaxBL,avg,0.3,0,0.2,0,5,0,0,-0.2,0,5,0.3,0.3
unanimous_up_to_ties,1-2-4-7-6,log_time_syntaxBL,median,0.2,0.141421356,0.1,0.191485422,5,-0.2,0.2,-0.3,0.1,5,0.4,0.4
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleSM,per_student,0.113513514,0.467692531,0.094594595,0.391080241,37,0.342857143,0.216182085,0.271428571,0.182946407,7,-0.229343629,0.229343629
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleSM,avg,0.4,0,0.4,0,5,0.7,0,0.6,0,5,-0.3,0.3
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleSM,median,0.5,0.238047614,0.4,0.21602469,5,0.8,0.1,0.7,0.1,5,-0.3,0.3
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleST,per_student,0.085135135,0.412452268,0.054054054,0.341376066,37,0.364285714,0.387034777,0.314285714,0.318157964,7,-0.279150579,0.279150579
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleST,avg,0.3,0,0.2,0,5,0.4,0,0.4,0,5,-0.1,0.1
unanimous_up_to_ties,1-2-4-7-6,log_time_scaleST,median,0,0,0,0,5,0.2,0.1,0.1,0.1,5,-0.2,0.2
unanimous_up_to_ties,1-2-4-7-6,time_correct_function,per_student,0.0625,0.659900561,0.048958333,0.589725947,32,0.357142857,0.520596205,0.304761905,0.487112832,7,-0.294642857,0.294642857
unanimous_up_to_ties,1-2-4-7-6,time_correct_function,avg,0.7,0,0.6,0,5,1,0,1,0,5,-0.3,0.3
unanimous_up_to_ties,1-2-4-7-6,time_correct_function,median,0.4,0,0.4,0,5,0.6,0,0.4,0,5,-0.2,0.2
unanimous_up_to_ties,1-2-4-7-6,time_correct_output,per_student,0.376785714,0.724258505,0.336904762,0.690430007,28,0.9,0.09258201,0.828571429,0.154743589,7,-0.523214286,0.523214286
unanimous_up_to_ties,1-2-4-7-6,time_correct_output,avg,0.9,0,0.8,0,5,1,0,1,0,5,-0.1,0.1
unanimous_up_to_ties,1-2-4-7-6,time_correct_output,median,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-6,time_correct_syntaxBL,per_student,0.055714286,0.525597813,0.041904762,0.447947195,35,0.25,0.321825152,0.19047619,0.267091498,7,-0.194285714,0.194285714
unanimous_up_to_ties,1-2-4-7-6,time_correct_syntaxBL,avg,0.7,0,0.6,0,5,0.1,0,0,0,5,0.6,0.6
unanimous_up_to_ties,1-2-4-7-6,time_correct_syntaxBL,median,0.05,0.05,-0.1,0.1,5,-0.2,0.294392029,-0.1,0.191485422,5,0.25,0.25
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_function,per_student,0.0625,0.659900561,0.048958333,0.589725947,32,0.357142857,0.520596205,0.304761905,0.487112832,7,-0.294642857,0.294642857
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_function,avg,0.4,0,0.4,0,5,0.9,0,0.8,0,5,-0.5,0.5
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_function,median,0.4,0,0.4,0,5,0.6,0,0.4,0,5,-0.2,0.2
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_output,per_student,0.376785714,0.724258505,0.336904762,0.690430007,28,0.9,0.09258201,0.828571429,0.154743589,7,-0.523214286,0.523214286
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_output,avg,0.9,0,0.8,0,5,1,0,1,0,5,-0.1,0.1
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_output,median,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_syntaxBL,per_student,0.055714286,0.525597813,0.041904762,0.447947195,35,0.25,0.321825152,0.19047619,0.267091498,7,-0.194285714,0.194285714
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_syntaxBL,avg,0.3,0,0.2,0,5,0.1,0,0,0,5,0.2,0.2
unanimous_up_to_ties,1-2-4-7-6,log_time_correct_syntaxBL,median,0.05,0.05,-0.1,0.1,5,-0.2,0.294392029,-0.1,0.191485422,5,0.25,0.25
unanimous_up_to_ties,1-2-4-7-6,acc_function,per_student,0.212162162,0.42686877,0.172972973,0.348470518,37,-0.228571429,0.373073282,-0.228571429,0.310365157,7,0.440733591,0.440733591
unanimous_up_to_ties,1-2-4-7-6,acc_function,avg,0.5,0,0.4,0,5,-0.1,0.1,-0.1,0.1,5,0.6,0.6
unanimous_up_to_ties,1-2-4-7-6,acc_function,median,0.25,0.262995564,0.2,0.21602469,5,-0.75,0.15,-0.6,0.21602469,5,1,1
unanimous_up_to_ties,1-2-4-7-6,acc_output,per_student,0.324324324,0.259057966,0.259459459,0.207246373,37,0.321428571,0.220157643,0.257142857,0.176126114,7,0.002895753,0.002895753
unanimous_up_to_ties,1-2-4-7-6,acc_output,avg,0.9,0,0.8,0,5,0.55,0.15,0.5,0.1,5,0.35,0.35
unanimous_up_to_ties,1-2-4-7-6,acc_output,median,0.5,0.238047614,0.4,0.21602469,5,0.5,0.288675135,0.4,0.294392029,5,0,0
unanimous_up_to_ties,1-2-4-7-6,acc_syntaxBL,per_student,-0.027027027,0.207818331,-0.021621622,0.166254665,37,-0.035714286,0.159719141,-0.028571429,0.127775313,7,0.008687259,0.008687259
unanimous_up_to_ties,1-2-4-7-6,acc_syntaxBL,avg,-0.3,0.141421356,-0.2,0.141421356,5,-0.1,0.282842712,-0.1,0.191485422,5,-0.2,0.2
unanimous_up_to_ties,1-2-4-7-6,acc_syntaxBL,median,0,0,0,0,5,0,0,0,0,5,0,0
unanimous_up_to_ties,1-2-4-7-6,scaleSM,per_student,0.504054054,0.229092917,0.408108108,0.214826616,37,0.514285714,0.192194629,0.414285714,0.172614942,7,-0.01023166,0.01023166
unanimous_up_to_ties,1-2-4-7-6,scaleSM,avg,0.65,0.05,0.5,0.1,5,0.7,0,0.6,0,5,-0.05,0.05
unanimous_up_to_ties,1-2-4-7-6,scaleSM,median,0.65,0.05,0.5,0.1,5,0.25,0.262995564,0.2,0.21602469,5,0.4,0.4
unanimous_up_to_ties,1-2-4-7-6,scaleST,per_student,0.516216216,0.212785279,0.416216216,0.200692737,37,0.3,0.190862703,0.242857143,0.149829835,7,0.216216216,0.216216216
unanimous_up_to_ties,1-2-4-7-6,scaleST,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-6,scaleST,median,0.8,0.141421356,0.7,0.191485422,5,0.25,0.262995564,0.2,0.21602469,5,0.55,0.55
unanimous_up_to_ties,1-2-4-7-8,readTime,per_student,0.312162162,0.500999731,0.251351351,0.445167215,37,0.492857143,0.505984593,0.471428571,0.436591623,7,-0.180694981,0.180694981
unanimous_up_to_ties,1-2-4-7-8,readTime,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-8,readTime,median,0.5,0,0.4,0,5,0.6,0,0.4,0,5,-0.1,0.1
unanimous_up_to_ties,1-2-4-7-8,log_readTime,per_student,0.312162162,0.500999731,0.251351351,0.445167215,37,0.492857143,0.505984593,0.471428571,0.436591623,7,-0.180694981,0.180694981
unanimous_up_to_ties,1-2-4-7-8,log_readTime,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-8,log_readTime,median,0.5,0,0.4,0,5,0.6,0,0.4,0,5,-0.1,0.1
unanimous_up_to_ties,1-2-4-7-8,time_function,per_student,0.335135135,0.364629554,0.275675676,0.334829852,37,0.542857143,0.420398256,0.457142857,0.365892814,7,-0.207722008,0.207722008
unanimous_up_to_ties,1-2-4-7-8,time_function,avg,0.7,0,0.6,0,5,0.9,0,0.8,0,5,-0.2,0.2
unanimous_up_to_ties,1-2-4-7-8,time_function,median,0.9,0,0.8,0,5,0.6,0,0.4,0,5,0.3,0.3
unanimous_up_to_ties,1-2-4-7-8,time_output,per_student,0.528378378,0.382477793,0.437837838,0.346684179,37,0.864285714,0.0952976,0.757142857,0.149829835,7,-0.335907336,0.335907336
unanimous_up_to_ties,1-2-4-7-8,time_output,avg,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-8,time_output,median,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-8,time_syntaxBL,per_student,-0.010810811,0.422210261,0,0.351829197,37,-0.142857143,0.360979393,-0.157142857,0.266496544,7,0.132046332,0.132046332
unanimous_up_to_ties,1-2-4-7-8,time_syntaxBL,avg,0.1,0,0,0,5,0,0,-0.2,0,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-8,time_syntaxBL,median,0,0.244948974,4.63E-18,0.21602469,5,-0.4,0,-0.4,0,5,0.4,0.4
unanimous_up_to_ties,1-2-4-7-8,time_scaleSM,per_student,0.208108108,0.437516565,0.172972973,0.382487342,37,0.107142857,0.359988662,0.085714286,0.28996833,7,0.100965251,0.100965251
unanimous_up_to_ties,1-2-4-7-8,time_scaleSM,avg,0.7,0,0.6,0,5,-0.2,0,-0.2,0,5,0.9,0.9
unanimous_up_to_ties,1-2-4-7-8,time_scaleSM,median,0.5,0.238047614,0.4,0.21602469,5,0.4,0.21602469,0.3,0.191485422,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-8,time_scaleST,per_student,0.175675676,0.442752695,0.135135135,0.365554903,37,0.042857143,0.465547735,0.057142857,0.361967413,7,0.132818533,0.132818533
unanimous_up_to_ties,1-2-4-7-8,time_scaleST,avg,0.1,0,0,0,5,0.35,0.15,0.3,0.1,5,-0.25,0.25
unanimous_up_to_ties,1-2-4-7-8,time_scaleST,median,0.5,0.288675135,0.4,0.294392029,5,-0.4,0.282842712,-0.3,0.191485422,5,0.9,0.9
unanimous_up_to_ties,1-2-4-7-8,log_time_function,per_student,0.335135135,0.364629554,0.275675676,0.334829852,37,0.542857143,0.420398256,0.457142857,0.365892814,7,-0.207722008,0.207722008
unanimous_up_to_ties,1-2-4-7-8,log_time_function,avg,0.7,0,0.6,0,5,0.8,0,0.6,0,5,-0.1,0.1
unanimous_up_to_ties,1-2-4-7-8,log_time_function,median,0.9,0,0.8,0,5,0.6,0,0.4,0,5,0.3,0.3
unanimous_up_to_ties,1-2-4-7-8,log_time_output,per_student,0.528378378,0.382477793,0.437837838,0.346684179,37,0.864285714,0.0952976,0.757142857,0.149829835,7,-0.335907336,0.335907336
unanimous_up_to_ties,1-2-4-7-8,log_time_output,avg,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-8,log_time_output,median,1,0,1,0,5,1,0,1,0,5,0,0
unanimous_up_to_ties,1-2-4-7-8,log_time_syntaxBL,per_student,-0.010810811,0.422210261,0,0.351829197,37,-0.142857143,0.360979393,-0.157142857,0.266496544,7,0.132046332,0.132046332
unanimous_up_to_ties,1-2-4-7-8,log_time_syntaxBL,avg,0.3,0,0.2,0,5,-0.4,0,-0.4,0,5,0.7,0.7
unanimous_up_to_ties,1-2-4-7-8,log_time_syntaxBL,median,0,0.244948974,4.63E-18,0.21602469,5,-0.4,0,-0.4,0,5,0.4,0.4
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleSM,per_student,0.208108108,0.437516565,0.172972973,0.382487342,37,0.107142857,0.359988662,0.085714286,0.28996833,7,0.100965251,0.100965251
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleSM,avg,0.7,0,0.6,0,5,0.2,0,0.2,0,5,0.5,0.5
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleSM,median,0.5,0.238047614,0.4,0.21602469,5,0.4,0.21602469,0.3,0.191485422,5,0.1,0.1
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleST,per_student,0.175675676,0.442752695,0.135135135,0.365554903,37,0.042857143,0.465547735,0.057142857,0.361967413,7,0.132818533,0.132818533
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleST,avg,0.6,0,0.4,0,5,-0.1,0,0,0,5,0.7,0.7
unanimous_up_to_ties,1-2-4-7-8,log_time_scaleST,median,0.5,0.288675135,0.4,0.294392029,5,-0.4,0.282842712,-0.3,0.191485422,5,0.9,0.9
unanimous_up_to_ties,1-2-4-7-8,time_correct_function,per_student,0.2375,0.555512151,0.192708333,0.504268886,32,0.485714286,0.356284683,0.404761905,0.314934396,7,-0.248214286,0.248214286
unanimous_up_to_ties,1-2-4-7-8,time_correct_function,avg,0.7,0,0.6,0,5,1,0,1,0,5,-0.3,0.3
